Offer_Score,Claim_Amt,Current_Premium,Car_Price,LoanReason,JobType,Car_Age,DerogatoryMarks,Delinquencies,CredLineAge,Inquiries,CredLines,Rating_Category,CustID
0,16200,87248,116407,DebtCon,Other,20,0,0,270.0076812,1,16,24.54326882,SNG00061
1,16200,83448,135447,DebtCon,Mgr,17,0,5,129.7801316,9,19,45.55441548,SNG00073
0,16200,95465,114758,DebtCon,Other,7,0,0,298.4644353,2,19,32.6225601,SNG00086
1,16200,23466,206368,DebtCon,Mgr,9,7,3,141.0274265,10,41,32.36849777,SNG00098
0,16200,81933,131208,DebtCon,ProfExe,13,0,0,308.5320272,0,19,29.60368375,SNG00110
1,16200,34984,46382,DebtCon,Other,11,0,0,175.1443195,3,20,39.74092813,SNG00123
1,16300,31800,63000,DebtCon,Other,12,1,5,124.9,1,14,,SNG00135
1,16300,79087,102921,DebtCon,Sales,23,0,0,256.2530843,0,45,36.98708569,SNG00147
0,16300,84480,101243,DebtCon,Office,30,,0,337.3423041,2,49,35.41287035,SNG00159
0,16300,71510,89756,DebtCon,Other,2,0,0,193.1358902,0,30,31.41358583,SNG00172
0,16300,105169,134992,DebtCon,Other,1,0,0,277.9929456,0,46,41.9498545,SNG00184
0,16300,67524,85577,DebtCon,Other,8,0,0,75.43432799,3,11,31.76182878,SNG00196
0,16300,43500,69875,DebtCon,ProfExe,5,0,0,245.5333333,3,32,,SNG00209
1,16300,25004,65000,DebtCon,Other,2,0,0,199.8333333,0,7,,SNG00221
0,16300,56075,88870,,ProfExe,11,0,0,,1,16,24.68929369,SNG00233
0,16300,59901,83232,HomeImp,Other,,0,0,284.5143054,0,20,27.89880275,SNG00246
0,16300,66038,98585,DebtCon,Office,1,0,0,162.0654119,3,19,32.75346067,SNG00258
0,16400,74904,92308,DebtCon,Other,6,0,0,202.4904448,3,19,42.42034531,SNG00270
0,16400,62786,79154,DebtCon,,7,,,,,,24.83894007,SNG00282
0,16400,21857,51994,HomeImp,ProfExe,7,0,0,201.9333333,0,14,,SNG00295
0,16400,86623,124048,,,,,,,,,35.81076936,SNG00307
1,16400,54818,74447,DebtCon,Office,3,2,3,208.0888643,1,50,41.95642972,SNG00319
0,16400,81700,109025,DebtCon,ProfExe,10,0,0,155.2666667,3,19,,SNG00332
0,16400,58664,89589,DebtCon,Office,27,0,0,211.4411021,0,21,34.25636489,SNG00344
0,16400,71906,86144,DebtCon,Office,2,0,0,126.1701523,1,20,23.69800763,SNG00356
0,16400,65898,85424,HomeImp,ProfExe,10,0,1,173.5332104,0,14,26.93199486,SNG00369
0,16400,86422,116097,,,,,,,,,35.59895076,SNG00381
0,16500,48491,112677,HomeImp,Office,2,,2,138.0960861,1,23,37.25333322,SNG00393
0,16500,,88454,DebtCon,Office,30,0,0,320.4214503,0,16,14.0979409,SNG00405
0,16500,64992,97348,HomeImp,Office,8,,,123.6688208,0,11,36.10792355,SNG00418
0,16500,,42894,HomeImp,Other,1,0,0,331.4268695,0,8,26.89580446,SNG00430
0,16500,67619,93500,HomeImp,ProfExe,8,0,0,82.16666667,0,16,,SNG00442
0,16500,56500,80000,DebtCon,Other,2,0,0,308.4333333,3,16,,SNG00455
1,16500,50000,,DebtCon,Mgr,1,0,0,120.7333333,3,11,,SNG00467
0,16500,126872,167611,DebtCon,Office,5,0,0,136.1224348,1,21,26.40452841,SNG00479
0,16500,51758,138693,DebtCon,Other,2,0,0,283.0698409,5,43,39.71677072,SNG00492
0,16500,52030,158296,DebtCon,ProfExe,20,0,0,218.5392657,0,27,22.48479175,SNG00504
0,16500,48674,73720,DebtCon,ProfExe,17,0,0,186.4730715,0,23,38.37360781,SNG00516
0,16500,8795,164000,HomeImp,Mgr,23,0,0,76.06666667,2,21,,SNG00528
0,16500,74263,98922,DebtCon,Office,0,0,0,139.8312465,3,20,31.81442935,SNG00541
0,16500,45441,76145,DebtCon,Mgr,4,0,0,124.0333832,1,8,28.17345068,SNG00553
0,16600,95860,123546,DebtCon,Office,0,,2,252.7574879,1,29,40.60856748,SNG00565
0,16600,81275,106691,DebtCon,ProfExe,1,0,0,289.376138,1,20,38.47524099,SNG00578
0,16600,97749,164103,,Other,,1,,263.8467774,,23,37.38685429,SNG00590
0,16600,28694,44165,DebtCon,ProfExe,20,0,1,206.7176512,2,16,30.63902291,SNG00602
0,16600,69644,100411,DebtCon,Office,0,0,0,149.095227,4,19,29.72574682,SNG00615
0,16600,71096,104437,HomeImp,ProfExe,9,0,0,246.9596363,1,12,37.09953261,SNG00627
0,16700,62933,95498,DebtCon,Office,0,0,1,161.6609943,0,25,24.26256802,SNG00639
0,16700,,29387,DebtCon,Other,13,,,80.82059146,2,8,33.36449134,SNG00651
0,16700,102687,137417,DebtCon,ProfExe,7,0,0,97.76351186,0,14,31.10800492,SNG00664
0,16700,43794,61446,DebtCon,,6,0,0,96.45470591,1,9,28.45298086,SNG00676
0,16700,54079,112463,HomeImp,Office,1,,3,134.9257138,1,23,37.03395439,SNG00688
0,16700,12830,56465,DebtCon,ProfExe,3,0,0,301.1485223,0,15,18.25148086,SNG00701
0,16800,56979,90008,HomeImp,ProfExe,10,0,2,178.9299564,1,12,27.8164203,SNG00713
0,16800,50050,140222,DebtCon,Other,4,0,0,272.4998353,5,43,40.03337824,SNG00725
0,16800,23670,41879,DebtCon,Mgr,17,1,0,106.3985698,0,17,26.69671626,SNG00738
1,16800,16204,27781,HomeImp,Other,1,10,0,190.5770968,0,9,27.14688565,SNG00750
1,16800,50445,71711,DebtCon,Other,5,0,0,71.23076169,5,18,40.58291348,SNG00762
0,16800,102838,111319,DebtCon,Office,1,0,0,257.3285966,0,34,27.57659689,SNG00774
0,16800,46312,67166,HomeImp,Other,27,0,0,241.5083839,0,14,26.22071743,SNG00787
0,16800,50135,93772,DebtCon,ProfExe,5,0,0,126.4894051,2,21,35.85635489,SNG00799
0,16800,58193,82942,DebtCon,Other,1,0,0,320.0630097,3,16,42.84596286,SNG00811
0,16800,39352,60943,HomeImp,Other,25,0,0,237.7636233,0,13,25.43988824,SNG00824
0,16800,144756,183810,DebtCon,Mgr,11,0,0,243.5422549,0,20,26.73398284,SNG00836
0,16800,115870,130809,DebtCon,,15,0,0,177.6322825,0,17,39.56720816,SNG00848
0,16900,131002,166859,DebtCon,Office,4,0,0,135.8564232,0,20,28.15188528,SNG00861
0,16900,71672,96677,DebtCon,Other,1,0,0,153.7916948,0,30,35.32783617,SNG00873
0,16900,47129,62342,DebtCon,Other,15,0,0,290.1489212,0,21,30.3185968,SNG00885
0,16900,31143,75125,HomeImp,Other,,1,0,237.1790454,0,49,42.13228057,SNG00897
1,16900,63800,85000,DebtCon,Other,2,0,6,127.8,2,33,,SNG00910
0,16900,66812,90973,HomeImp,Office,9,,,108.0055259,0,10,37.46901795,SNG00922
0,16900,67111,96985,HomeImp,ProfExe,21,0,0,233.7843986,1,23,37.32471132,SNG00934
0,16900,116357,209364,DebtCon,Other,4,0,0,221.1285548,0,16,27.9002639,SNG00947
0,16900,53252,89720,DebtCon,Office,29,0,0,204.5879339,0,22,33.01615312,SNG00959
0,16900,17988,137328,DebtCon,Other,9,0,0,360.1469602,0,10,41.90205419,SNG00971
0,17000,10866,171952,HomeImp,Mgr,24,0,0,79.9919755,2,21,29.84695874,SNG00984
1,17000,54218,75000,DebtCon,Mgr,5,1,0,177.5,6,35,,SNG00996
0,17000,51682,67688,HomeImp,Office,2,0,0,135.1919065,0,18,33.05063637,SNG01008
0,17000,83248,95886,DebtCon,ProfExe,8,0,2,349.4300794,,41,36.05994724,SNG01020
0,17000,125728,159770,DebtCon,Mgr,,0,0,228.4223822,0,18,37.00837378,SNG01033
0,17000,31772,60289,HomeImp,ProfExe,6,0,0,189.2369837,0,13,31.12574653,SNG01045
0,17000,86341,133564,DebtCon,ProfExe,15,0,0,307.6738571,0,18,28.36821059,SNG01057
0,17000,27088,166437,HomeImp,Self,7,0,0,306.6741711,0,27,26.15671788,SNG01070
0,17000,97438,158780,DebtCon,Mgr,0,0,0,210.9126034,1,18,38.79674995,SNG01082
0,17000,60483,85015,HomeImp,ProfExe,4,0,0,116.5252651,0,12,27.29874318,SNG01094
1,17000,36420,54375,DebtCon,Other,1,1,0,77.7,1,18,,SNG01107
0,17000,23200,85000,DebtCon,ProfExe,9,0,0,149.0666667,1,21,,SNG01119
0,17000,152900,191146,DebtCon,Other,7.5,0,0,,2,16,,SNG01131
0,17000,55820,88683,DebtCon,Office,0.5,0,0,74.03333333,0,23,,SNG01143
1,17000,61000,127000,DebtCon,Mgr,9,0,5,256.7,0,40,,SNG01156
1,17000,89600,115000,DebtCon,Self,20,,3,99.26666667,0,23,,SNG01168
1,17000,43000,63500,DebtCon,Other,8,0,0,46.66666667,3,11,,SNG01180
0,17000,25638,128433,DebtCon,Other,10,0,0,367.6645206,0,9,39.10689638,SNG01193
0,17100,56791,94396,DebtCon,ProfExe,7,0,0,110.2940878,1,21,36.1073409,SNG01205
0,17100,19126,88969,DebtCon,Other,21,0,0,225.7062879,2,41,38.89637818,SNG01217
0,17100,,96036,DebtCon,Office,27,0,0,327.0017911,0,15,12.4986698,SNG01230
0,17100,123463,160487,DebtCon,Office,4,0,0,155.3007626,0,21,25.70412779,SNG01242
1,17100,32134,69131,DebtCon,Other,3,0,0,209.1988005,0,6,38.632967,SNG01254
0,17100,27842,74459,HomeImp,Other,,0,0,248.7187801,0,49,44.55215415,SNG01266
0,17100,117337,131575,DebtCon,,16,0,0,177.6294323,0,17,39.17643246,SNG01279
0,17200,103519,118074,DebtCon,Other,0,0,0,102.6786125,1,21,41.41835285,SNG01291
0,17200,11950,170000,HomeImp,Mgr,22,0,0,77.28338497,1,20,28.82169866,SNG01303
0,17200,39316,66978,DebtCon,,4,0,0,99.98597596,1,10,26.43708406,SNG01316
1,17200,74402,,DebtCon,ProfExe,13,0,1,115.3530306,4,34,41.35903633,SNG01328
0,17200,53849,102326,HomeImp,Other,1,0,3,57.16674512,1,9,39.99115424,SNG01340
0,17200,90567,118761,DebtCon,Other,14,0,0,139.3401702,2,9,34.78487038,SNG01353
0,17200,99204,119490,DebtCon,Other,9,0,0,296.2114898,1,18,30.3013654,TW00001
0,17200,48427,66082,DebtCon,Mgr,29,0,0,283.8487591,1,16,38.39363467,TW00002
0,17200,62840,92946,HomeImp,ProfExe,5,0,0,133.1594808,0,11,27.50354017,TW00003
0,17300,51185,65537,DebtCon,Other,6,0,1,129.8379412,3,49,29.31159406,TW00004
0,17300,35070,63862,DebtCon,Other,16,0,0,125.1315694,1,17,37.93651965,TW00005
0,17300,79412,114906,DebtCon,Mgr,17,0,0,247.3605705,4,30,36.53643556,TW00006
0,17300,44031,79187,DebtCon,Other,0,,1,299.7052373,1,10,35.98666991,TW00007
0,17300,20798,37980,,Office,2,0,0,219.3093648,0,16,37.76321101,TW00008
1,17300,73503,91842,DebtCon,Other,0,0,6,142.3320756,1,32,46.90232438,TW00009
0,17300,57358,71617,DebtCon,Office,0,0,0,194.2933392,0,25,30.53780606,TW00011
0,17300,51107,64135,HomeImp,Office,4,0,0,115.002195,0,17,32.25108612,TW00012
0,17300,48132,78889,DebtCon,Mgr,4,0,0,133.1676855,0,8,28.29822706,TW00013
0,17400,61035,90434,HomeImp,ProfExe,4,0,0,113.6359957,0,12,25.35719461,TW00014
0,17400,24687,37391,,Office,2,0,0,217.7442746,0,16,38.25139203,TW00015
0,17400,11147,166496,HomeImp,Mgr,23,0,0,73.46751776,1,19,29.53166415,TW00016
0,17400,45861,61256,DebtCon,Other,7,0,0,132.0192267,3,48,30.18656747,TW00017
1,17400,54161,75500,DebtCon,Office,4,0,0,23.33333333,5,11,,TW00018
0,17400,44479,78121,DebtCon,Mgr,1,0,0,117.3235888,0,9,27.13398944,TW00019
0,17400,123579,168243,DebtCon,Office,4,0,0,146.3520808,0,20,26.60351151,TW00020
0,17400,166345,202989,DebtCon,ProfExe,10,0,0,276.0663463,0,37,24.35659356,TW00022
0,17400,55575,78661,DebtCon,Other,17,1,0,198.9896005,1,20,38.99143137,TW00023
0,17400,56111,114521,HomeImp,Office,2,,2,154.8555239,1,24,38.69508356,TW00024
0,17400,64163,84948,HomeImp,ProfExe,12,0,2,172.7111657,0,13,27.9796944,TW00025
1,17400,79623,113658,DebtCon,Other,0,0,2,212.1291452,2,25,35.10671964,TW00026
0,17500,92986,114276,DebtCon,Other,13,0,0,116.9613578,2,8,36.25138573,TW00027
0,17500,99853,163401,DebtCon,Mgr,0,0,0,208.4622762,1,18,37.82861717,TW00028
0,17500,101354,117209,DebtCon,ProfExe,1,0,0,136.1582225,0,30,36.8517233,TW00029
1,17500,76100,98500,DebtCon,Other,5,10,1,59.83333333,5,16,,TW00030
0,17500,73071,94267,DebtCon,Office,1,0,0,160.4547005,3,19,32.27680932,TW00031
1,17500,68000,133015,DebtCon,Office,19,1,1,177.5,5,21,,TW00033
0,17500,85183,108948,HomeImp,ProfExe,4,0,0,125.1094856,1,25,37.10302599,TW00034
0,17500,61524,87188,HomeImp,ProfExe,3,0,0,115.8086609,1,13,25.40157,TW00035
0,17500,23288,94904,DebtCon,ProfExe,8,0,0,145.1207368,0,20,29.67538222,TW00036
0,17600,64857,82449,DebtCon,Other,1,0,0,312.882474,3,15,43.47886256,TW00037
0,17600,71983,97939,DebtCon,Office,1,0,0,144.3662159,3,19,29.80858977,TW00038
0,17600,62198,101183,HomeImp,ProfExe,21,0,0,230.7167135,1,23,39.13975656,TW00039
0,17600,71366,87862,DebtCon,Office,5,0,0,116.7966851,0,20,23.40013712,TW00040
0,17600,,66000,,,7,0,0,111.7857004,0,14,27.09089472,TW00041
0,17600,88661,114922,DebtCon,Other,13,0,0,152.7540102,1,7,36.76627363,TW00042
0,17700,50886,106673,HomeImp,Other,2,0,2,57.09065961,1,10,40.85911311,TW00044
0,17700,60260,90196,HomeImp,ProfExe,11,0,1,177.8548455,0,14,29.60717111,TW00045
0,17700,,56402,DebtCon,Office,3,0,0,91.04574898,2,8,38.68550628,TW00046
0,17700,98476,136319,DebtCon,Office,2,,,110.7357286,3,16,32.22102484,TW00047
0,17700,85150,113104,DebtCon,ProfExe,11,0,0,148.0652591,2,19,38.96287206,TW00048
0,17800,39686,67246,DebtCon,,5,0,0,114.183555,1,10,27.5758097,TW00049
0,17800,,95639,,Other,,0,0,179.8493516,1,9,33.14225722,TW00050
0,17800,56956,74305,DebtCon,Office,0,0,0,187.1833294,0,24,31.81747192,TW00051
0,17800,100277,163702,,Other,,1,,256.8544712,,24,36.35403645,TW00052
0,17800,137169,182280,DebtCon,Mgr,12,0,0,241.3753071,0,21,28.84644812,TW00053
0,17800,13839,171378,HomeImp,Mgr,23,0,0,86.7026248,2,21,31.35960953,TW00055
0,17800,13660,173360,HomeImp,Mgr,23,0,0,78.8388988,2,21,30.06279232,TW00056
0,17800,8642,88369,HomeImp,Other,13,0,0,265.022103,0,22,26.48079237,TW00057
0,17800,36902,57622,HomeImp,Other,9,0,0,121.8797027,0,10,19.14211657,TW00058
0,17900,37265,53214,DebtCon,ProfExe,2,0,0,259.963831,0,34,39.83150056,TW00059
0,17900,62697,89848,DebtCon,Office,7,0,0,113.0588969,0,19,24.07219136,TW00060
0,17900,97335,167384,,Other,,0,,250.4871084,,24,39.15632328,TW00061
0,17900,66823,91680,DebtCon,Mgr,0,0,0,89.43649279,0,18,27.71065729,TW00062
0,17900,110332,130756,DebtCon,Other,2,0,1,288.6555842,1,47,41.9463752,TW00063
0,17900,68779,98623,DebtCon,Mgr,1,0,0,83.86164124,0,17,26.40566665,TW00064
1,17900,,31953,HomeImp,Other,10,0,1,74.42930759,1,2,29.97560335,TW00066
0,18000,49255,61752,DebtCon,Other,8,0,0,122.0619672,3,49,30.03372238,TW00067
0,18000,97523,130166,DebtCon,Mgr,5,,,247.9728235,3,42,40.59168739,TW00068
0,18000,63508,94991,DebtCon,Office,1,0,0,155.8847243,0,25,23.58566428,TW00069
0,18000,,53365,DebtCon,Other,,,,340.460801,,17,30.57565003,TW00070
0,18000,23252,50750,DebtCon,ProfExe,16,0,0,180.6,1,20,,TW00071
0,18000,23000,46000,DebtCon,Other,0.2,,,312.5333333,,25,,TW00072
0,18000,7051,66200,DebtCon,Office,,0,0,250.5666667,0,22,,TW00073
0,18000,56000,78000,DebtCon,,4,0,0,108.5333333,0,16,,TW00074
1,18000,62000,160800,HomeImp,ProfExe,15,0,0,129.8333333,1,11,,TW00075
1,18000,57988,86970,DebtCon,Other,16,0,0,165.3333333,2,14,,TW00077
1,18000,39005,60000,DebtCon,Other,10,2,0,112.6333333,5,5,,TW00078
0,18000,52301,79959,DebtCon,Other,1,,1,290.2806482,0,9,37.16369797,TW00079
0,18000,100822,118817,DebtCon,ProfExe,0,0,0,126.4264397,0,30,37.87741107,TW00080
1,18000,48724,72654,DebtCon,Other,7,0,0,62.08860596,0,4,31.57029892,TW00081
0,18000,90275,135792,DebtCon,Mgr,13,0,0,178.661764,1,26,33.33696079,TW00082
0,18000,50409,78404,DebtCon,ProfExe,9,0,0,191.2820789,0,42,39.48302397,TW00083
0,18000,54196,71412,DebtCon,ProfExe,10,0,0,189.8742704,1,42,37.3521051,TW00084
0,18000,,97026,,Other,,0,0,182.5978157,1,9,30.67551037,TW00085
0,18000,107546,176314,DebtCon,Office,6,0,0,218.0193861,3,23,40.15214366,TW00086
0,18100,144692,183630,DebtCon,Mgr,11,0,0,256.2054726,0,21,27.38411651,TW00088
0,18100,53524,102133,HomeImp,Other,0,0,3,52.94238739,1,9,40.61679727,TW00089
0,18100,46145,72200,DebtCon,ProfExe,11,0,0,178.1920777,0,42,40.57402248,TW00090
0,18100,62783,86066,DebtCon,Other,0,0,0,293.3585868,2,15,43.6177143,TW00091
0,18100,112832,182418,DebtCon,Office,8,0,0,230.0721311,3,23,40.29869891,TW00092
0,18100,27239,39723,DebtCon,Mgr,17,0,0,111.5322141,1,16,24.44945281,TW00093
0,18100,18611,171194,HomeImp,Self,5,0,0,313.0379453,0,26,27.19915401,TW00094
0,18200,50250,72000,DebtCon,Mgr,10,2,0,75.06666667,3,28,,TW00095
0,18200,93702,158647,HomeImp,ProfExe,4,0,1,96.17779327,0,16,34.70993598,TW00096
0,18200,34593,56658,DebtCon,Other,15,0,0,126.0480098,1,18,36.92663479,TW00097
0,18200,94727,136877,DebtCon,Mgr,15,0,0,168.9599682,2,26,36.05643747,TW00099
0,18200,61690,89963,HomeImp,ProfExe,15,0,2,157.409679,0,14,27.94667597,TW00100
0,18200,4927,30198,DebtCon,Other,,0,0,89.59983867,1,19,41.23052688,TW00101
0,18200,120966,208782,DebtCon,Other,4,0,0,202.5343334,0,17,27.43664604,TW00102
0,18200,68743,92112,DebtCon,Mgr,0,0,0,95.34376502,0,16,26.69266663,TW00103
1,18200,95091,113294,DebtCon,ProfExe,15,0,3,188.504617,0,36,78.65438605,TW00104
0,18200,39109,62371,HomeImp,Other,25,0,0,268.1982607,0,13,24.74818104,TW00105
0,18300,40018,65355,DebtCon,Other,16,1,0,287.9746298,0,21,28.36288297,TW00106
0,18300,55584,95236,,ProfExe,10,0,0,,1,15,24.59063319,TW00107
0,18300,121001,210685,DebtCon,Other,2,0,0,192.9772854,0,16,26.86050033,TW00108
0,18300,35975,60500,DebtCon,Office,13,0,2,118.6666667,1,22,,TW00110
1,18300,60100,82506,DebtCon,ProfExe,10,3,1,171.4666667,2,64,,TW00111
0,18300,93728,153093,HomeImp,ProfExe,5,0,0,109.3371059,0,16,36.21398749,TW00112
0,18300,67550,95440,DebtCon,Office,3,0,0,154.1501136,0,25,22.85499927,TW00113
0,18400,89101,118748,DebtCon,ProfExe,7,0,0,153.849763,2,21,21.76282696,TW00114
0,18400,65519,89276,DebtCon,Other,0,1,2,123.098552,2,26,36.35420324,TW00115
0,18400,94280,122172,DebtCon,Office,23,0,0,280.0488336,2,16,33.36352866,TW00116
0,18400,99902,125249,DebtCon,Office,26,0,0,294.424118,2,16,33.48854738,TW00117
1,18400,72718,98065,DebtCon,Other,8,0,0,119.0578171,0,19,35.36412843,TW00118
0,18400,83548,111626,DebtCon,ProfExe,9,0,0,163.8543934,3,17,37.07811779,TW00119
1,18400,43188,68876,DebtCon,Other,,0,0,199.000576,6,25,41.00610329,TW00121
0,18500,57174,91772,HomeImp,ProfExe,4,0,0,129.6632166,0,13,28.90447884,TW00122
0,18500,46555,69186,DebtCon,ProfExe,19,0,0,187.2301325,0,22,38.18814386,TW00123
0,18500,102472,115719,DebtCon,ProfExe,0,0,0,120.0902646,0,30,34.24344096,TW00124
0,18500,65165,90805,DebtCon,Office,2,0,0,160.7322651,0,25,25.37204765,TW00125
0,18500,67290,95750,DebtCon,Other,,2,1,237.1,2,14,,TW00126
0,18500,71000,95000,DebtCon,Mgr,6,0,0,71,7,24,,TW00127
0,18600,72860,90347,DebtCon,Other,0,1,1,104.0404669,2,26,36.02592528,TW00128
0,18600,84874,115759,DebtCon,ProfExe,9,0,0,146.0698108,3,18,39.83431993,TW00129
0,18600,47199,70134,DebtCon,Other,8,0,0,86.55886014,3,15,43.50793855,TW00130
0,18600,23792,79716,HomeImp,Other,,0,0,238.7898367,0,50,42.12712426,TW00132
0,18600,100144,153751,HomeImp,ProfExe,4,0,0,93.66217049,0,16,34.89273362,TW00133
0,18600,132785,155644,DebtCon,Mgr,,0,0,225.7275062,0,20,37.32857399,TW00134
0,18600,80970,101244,DebtCon,ProfExe,0,0,0,272.882599,2,20,39.80899322,TW00135
0,18600,96476,119780,DebtCon,Office,0,,2,264.1531247,0,29,40.80574336,TW00136
1,18700,39441,71345,DebtCon,Other,11,0,4,132.8367575,0,13,27.69164816,TW00137
0,18700,69954,104510,DebtCon,Office,10,0,0,211.2433112,2,13,33.54985877,THAI00001
0,18700,99003,162566,,Other,,1,,252.2637988,,23,39.20903917,THAI00002
0,18700,68196,89641,DebtCon,Other,0,2,1,112.9760412,1,26,34.41462163,THAI00003
0,18700,93210,109980,DebtCon,ProfExe,7,0,0,145.4859265,2,20,22.49623552,THAI00005
0,18700,66891,94454,DebtCon,Office,0,0,0,160.711282,3,20,32.78419351,THAI00006
0,18700,59929,89526,DebtCon,Office,0,0,0,64.45472528,0,22,35.08734865,THAI00007
0,18700,87958,114696,DebtCon,Other,20,0,0,301.9122949,0,17,24.41521969,THAI00009
1,18800,67666,167619,HomeImp,ProfExe,14,0,0,135.9518082,1,11,47.59052865,THAI00010
0,18800,166737,199303,DebtCon,ProfExe,9,0,0,270.8826875,1,38,25.53212879,THAI00011
0,18800,96272,163250,DebtCon,Mgr,2,0,0,204.4925859,1,19,37.86835539,THAI00013
0,18800,98582,122597,HomeImp,Mgr,1,0,0,307.5247903,1,20,39.39416893,THAI00014
0,18800,66562,90325,DebtCon,Other,0,1,1,112.9032622,2,25,33.16227148,THAI00015
1,18800,63836,87000,DebtCon,Other,8,2,1,110.5666667,2,33,,THAI00016
0,18800,102120,165302,,Other,,0,,274.1129261,,24,40.10502984,THAI00018
0,18800,91731,125902,DebtCon,Office,24,0,0,276.7274249,2,16,32.29430401,THAI00019
0,18800,22782,60590,HomeImp,ProfExe,8,0,0,198.8763955,0,13,30.32992999,THAI00020
0,18900,127269,203737,HomeImp,ProfExe,14,0,0,206.2000368,0,21,36.27285836,THAI00022
0,18900,87081,115165,DebtCon,Other,13,0,0,120.4621862,1,8,34.40037656,THAI00023
0,18900,34583,59247,DebtCon,Other,15,0,0,89.34062711,0,17,39.99018836,THAI00024
0,18900,87657,117577,DebtCon,ProfExe,9,0,0,142.466495,2,19,39.96618165,THAI00026
0,18900,154563,198790,DebtCon,Other,7,0,0,,1,15,29.47261446,THAI00027
1,18900,17800,40798,DebtCon,Office,6,2,0,167.4666667,2,16,,THAI00028
0,18900,127559,154545,DebtCon,Mgr,,0,0,216.6695154,0,18,36.9158782,THAI00029
0,18900,55238,112776,DebtCon,ProfExe,16,0,0,251.5493924,0,19,25.7694999,THAI00031
0,18900,123206,205608,DebtCon,Other,4,0,0,201.3023718,0,17,27.52750202,THAI00032
1,18900,,75252,DebtCon,,,,,,,,42.91960497,THAI00033
0,18900,44605,65489,DebtCon,ProfExe,15,0,0,189.0084559,0,23,38.57108327,THAI00035
0,18900,69325,102438,DebtCon,Other,,2,1,222.6522749,2,13,43.5240978,THAI00036
0,18900,82537,117610,DebtCon,Mgr,16,0,0,233.8485347,5,30,39.06489297,THAI00037
0,19000,62356,92299,DebtCon,Office,0,0,0,60.29414318,0,23,34.8169595,THAI00039
0,19000,7524,28639,DebtCon,Other,,0,0,60.32825275,1,18,42.35846148,THAI00040
0,19000,43479,78631,DebtCon,Other,1,,1,301.4036915,1,10,38.25309688,THAI00041
0,19000,167104,200184,DebtCon,ProfExe,9,0,0,256.6483436,0,38,23.66867849,THAI00042
0,19000,22236,169461,HomeImp,Self,7,0,0,296.0801937,0,27,27.64001806,THAI00044
0,19000,75673,100335,HomeImp,ProfExe,8,0,0,93.15954491,0,16,33.51848053,THAI00045
0,19000,47400,80000,DebtCon,Other,12,0,0,95.36666667,1,10,,THAI00046
0,19000,122000,158000,DebtCon,Office,2,,1,374.0333333,,52,,THAI00048
0,19000,145800,190300,DebtCon,ProfExe,13,,,109.6666667,1,24,,THAI00049
1,19000,171106,200000,DebtCon,Other,9.8,3,0,153.1666667,0,26,,THAI00050
0,19000,165988,217000,DebtCon,Office,13,0,0,214.0333333,1,32,,THAI00052
1,19000,100670,122581,DebtCon,Mgr,10,0,,81.25254742,0,27,41.86363105,THAI00053
1,19000,24658,47027,HomeImp,Mgr,19,0,0,159.1052252,4,31,53.54819585,THAI00054
0,19000,105729,172555,DebtCon,Office,6,0,0,216.4390359,4,23,41.04674812,THAI00055
0,19000,42488,65636,DebtCon,Other,7,0,0,90.67644435,3,14,42.22671648,THAI00057
0,19100,51994,66467,DebtCon,Other,7,0,0,100.1818877,3,15,41.15508261,THAI00058
0,19100,31442,57151,DebtCon,Other,16,0,0,100.0326359,1,17,39.90704163,THAI00059
0,19100,105111,176829,DebtCon,Office,6,0,0,211.4003375,4,24,41.41312385,THAI00061
0,19200,68902,98737,DebtCon,Office,1,0,0,166.8165741,4,19,33.03507598,THAI00062
0,19200,83591,109772,HomeImp,ProfExe,4,0,0,101.498812,1,25,37.07704153,THAI00063
0,19200,153722,199812,DebtCon,ProfExe,13,,,121.9429162,0,24,29.80285908,THAI00065
0,19200,65206,13933,DebtCon,Other,7,,,57.59183135,0,16,42.50243535,THAI00066
0,19200,57728,96552,DebtCon,Office,0,0,0,80.60236311,0,23,37.50810314,THAI00067
0,19200,31307,60202,DebtCon,ProfExe,18,0,0,170.5812991,1,20,35.60054495,THAI00068
1,19300,109000,135000,DebtCon,Office,3,0,0,98.43333333,13,14,,THAI00070
0,19300,31950,53814,DebtCon,ProfExe,17,0,0,178.4596372,1,20,37.13471233,THAI00071
0,19300,39926,101208,HomeImp,Other,4,0,0,140.0516383,0,14,31.54569415,THAI00072
0,19300,98769,121140,HomeImp,Mgr,0,0,1,313.9245154,0,20,43.08554305,THAI00074
0,19300,146465,192854,DebtCon,ProfExe,13,,,110.6488068,1,23,29.97557603,THAI00075
1,19300,96454,157809,DebtCon,Other,3,0,0,1168.233561,0,0,40.20613826,THAI00076
0,19400,63508,12414,DebtCon,Other,5,,,64.40760462,1,16,40.57016916,THAI00078
0,19400,109812,172705,DebtCon,Office,5,0,0,204.1054149,3,23,43.33840721,THAI00079
1,19400,86219,126904,HomeImp,Other,0,0,0,,0,0,34.48084978,THAI00080
0,19400,71515,100771,DebtCon,Other,,1,1,223.1710844,2,13,40.70504371,THAI00081
0,19500,94543,127718,DebtCon,ProfExe,11,,,132.4078556,,24,30.85706709,THAI00083
0,19500,98718,122659,HomeImp,Mgr,0,0,1,324.2570838,0,20,42.54602091,THAI00084
